DateTime,Temperature,Apparent_Temperature,Humidity,Precipitation,Weather_Code,Surface_Pressure,Wind_Speed,Cloud_Cover,Year,Month,Month_Name,Day,Day_Name,Hour,Weekend,Season,Rain
2025-08-04 01:00:00,26.0,30.8,89,0.0,3,1005.3,8.3,100,2025,8,August,4,Monday,1,False,Monsoon,No
2025-08-04 02:00:00,26.6,31.4,87,0.1,51,1005.7,9.5,100,2025,8,August,4,Monday,2,False,Monsoon,Yes
2025-08-04 03:00:00,27.6,32.3,82,0.1,51,1006.1,10.6,100,2025,8,August,4,Monday,3,False,Monsoon,Yes
2025-08-04 04:00:00,28.3,32.8,78,0.1,51,1006.5,10.6,100,2025,8,August,4,Monday,4,False,Monsoon,Yes
2025-08-04 05:00:00,28.9,33.8,77,0.2,51,1006.7,11.5,100,2025,8,August,4,Monday,5,False,Monsoon,Yes
2025-08-04 06:00:00,29.0,33.8,75,0.1,51,1006.6,13.8,98,2025,8,August,4,Monday,6,False,Monsoon,Yes
2025-08-04 07:00:00,29.1,33.6,77,0.5,53,1006.1,13.1,37,2025,8,August,4,Monday,7,False,Monsoon,Yes
2025-08-04 08:00:00,30.1,36.1,73,0.0,0,1005.4,14.2,15,2025,8,August,4,Monday,8,False,Monsoon,No
2025-08-04 09:00:00,30.1,35.8,72,0.0,1,1004.8,15.2,22,2025,8,August,4,Monday,9,False,Monsoon,No
2025-08-04 10:00:00,29.8,34.6,72,0.0,2,1004.1,15.6,56,2025,8,August,4,Monday,10,False,Monsoon,No
2025-08-04 11:00:00,29.5,33.7,74,0.0,3,1003.6,14.7,99,2025,8,August,4,Monday,11,False,Monsoon,No
2025-08-04 12:00:00,28.7,33.0,78,0.0,0,1003.3,13.9,17,2025,8,August,4,Monday,12,False,Monsoon,No
2025-08-04 13:00:00,28.0,32.7,82,0.0,3,1004.2,12.1,96,2025,8,August,4,Monday,13,False,Monsoon,No
2025-08-04 14:00:00,27.3,32.2,85,0.0,3,1004.5,10.9,100,2025,8,August,4,Monday,14,False,Monsoon,No
2025-08-04 15:00:00,27.1,32.1,86,0.0,3,1004.9,10.3,100,2025,8,August,4,Monday,15,False,Monsoon,No
2025-08-04 16:00:00,27.0,31.9,87,0.0,3,1005.8,11.0,100,2025,8,August,4,Monday,16,False,Monsoon,No
2025-08-04 17:00:00,26.9,31.6,88,0.0,3,1006.1,11.8,100,2025,8,August,4,Monday,17,False,Monsoon,No
2025-08-04 18:00:00,26.7,31.5,89,0.0,3,1005.8,12.0,100,2025,8,August,4,Monday,18,False,Monsoon,No
2025-08-04 19:00:00,26.5,31.3,90,0.0,3,1005.3,11.9,99,2025,8,August,4,Monday,19,False,Monsoon,No
2025-08-04 20:00:00,26.4,31.2,89,0.1,51,1004.9,11.4,99,2025,8,August,4,Monday,20,False,Monsoon,Yes
2025-08-04 21:00:00,26.2,31.0,91,0.0,3,1004.1,10.8,80,2025,8,August,4,Monday,21,False,Monsoon,No
2025-08-04 22:00:00,25.7,30.4,93,0.1,51,1004.2,11.0,71,2025,8,August,4,Monday,22,False,Monsoon,Yes
2025-08-04 23:00:00,25.7,30.7,91,0.0,3,1004.5,7.9,88,2025,8,August,4,Monday,23,False,Monsoon,No
2025-08-05 00:00:00,25.6,30.4,90,0.1,51,1004.6,8.1,71,2025,8,August,5,Tuesday,0,False,Monsoon,Yes
2025-08-05 01:00:00,26.1,31.6,91,0.0,2,1004.6,6.1,51,2025,8,August,5,Tuesday,1,False,Monsoon,No
2025-08-05 02:00:00,26.7,31.7,87,0.0,2,1005.2,9.1,53,2025,8,August,5,Tuesday,2,False,Monsoon,No
2025-08-05 03:00:00,27.7,32.5,81,0.2,51,1005.9,8.9,85,2025,8,August,5,Tuesday,3,False,Monsoon,Yes
2025-08-05 04:00:00,28.7,33.1,76,0.6,53,1006.2,11.7,32,2025,8,August,5,Tuesday,4,False,Monsoon,Yes
2025-08-05 05:00:00,29.1,33.9,76,0.8,53,1006.5,12.2,40,2025,8,August,5,Tuesday,5,False,Monsoon,Yes
2025-08-05 06:00:00,29.3,35.0,77,0.1,51,1006.2,13.5,27,2025,8,August,5,Tuesday,6,False,Monsoon,Yes
2025-08-05 07:00:00,29.6,35.2,74,0.2,51,1005.7,14.5,28,2025,8,August,5,Tuesday,7,False,Monsoon,Yes
2025-08-05 08:00:00,30.2,35.9,70,0.1,51,1005.0,14.6,20,2025,8,August,5,Tuesday,8,False,Monsoon,Yes
2025-08-05 09:00:00,30.1,35.7,71,0.0,0,1004.3,15.0,11,2025,8,August,5,Tuesday,9,False,Monsoon,No
2025-08-05 10:00:00,30.0,34.9,72,0.0,1,1003.9,15.7,21,2025,8,August,5,Tuesday,10,False,Monsoon,No
2025-08-05 11:00:00,29.4,33.5,74,0.0,0,1003.3,15.6,16,2025,8,August,5,Tuesday,11,False,Monsoon,No
2025-08-05 12:00:00,28.8,32.8,77,0.0,0,1003.4,15.4,13,2025,8,August,5,Tuesday,12,False,Monsoon,No
2025-08-05 13:00:00,28.3,32.9,80,0.0,0,1003.8,13.1,15,2025,8,August,5,Tuesday,13,False,Monsoon,No
2025-08-05 14:00:00,27.4,32.4,85,0.0,0,1004.2,10.9,1,2025,8,August,5,Tuesday,14,False,Monsoon,No
2025-08-05 15:00:00,27.0,31.8,88,0.0,0,1004.6,11.5,0,2025,8,August,5,Tuesday,15,False,Monsoon,No
2025-08-05 16:00:00,26.9,31.7,88,0.0,0,1005.2,11.3,1,2025,8,August,5,Tuesday,16,False,Monsoon,No
2025-08-05 17:00:00,26.7,31.6,89,0.0,0,1005.4,11.0,1,2025,8,August,5,Tuesday,17,False,Monsoon,No
2025-08-05 18:00:00,26.5,31.4,90,0.0,0,1005.2,11.2,6,2025,8,August,5,Tuesday,18,False,Monsoon,No
2025-08-05 19:00:00,26.3,31.3,91,0.0,1,1004.7,10.6,21,2025,8,August,5,Tuesday,19,False,Monsoon,No
2025-08-05 20:00:00,26.3,31.4,91,0.0,1,1004.4,9.9,23,2025,8,August,5,Tuesday,20,False,Monsoon,No
2025-08-05 21:00:00,26.0,31.0,93,0.2,51,1004.2,9.8,35,2025,8,August,5,Tuesday,21,False,Monsoon,Yes
2025-08-05 22:00:00,25.6,30.8,93,0.1,51,1004.3,8.2,23,2025,8,August,5,Tuesday,22,False,Monsoon,Yes
2025-08-05 23:00:00,25.2,30.6,94,0.1,51,1004.7,5.6,34,2025,8,August,5,Tuesday,23,False,Monsoon,Yes
2025-08-06 00:00:00,24.9,30.3,95,0.0,0,1004.8,4.9,10,2025,8,August,6,Wednesday,0,False,Monsoon,No
2025-08-06 01:00:00,25.4,30.9,94,0.0,2,1005.0,5.8,56,2025,8,August,6,Wednesday,1,False,Monsoon,No
2025-08-06 02:00:00,26.3,32.1,92,0.0,1,1005.9,5.4,34,2025,8,August,6,Wednesday,2,False,Monsoon,No
2025-08-06 03:00:00,27.6,32.8,83,0.0,0,1006.4,7.6,19,2025,8,August,6,Wednesday,3,False,Monsoon,No
2025-08-06 04:00:00,28.6,33.6,79,0.1,51,1006.6,9.5,96,2025,8,August,6,Wednesday,4,False,Monsoon,Yes
2025-08-06 05:00:00,29.4,34.5,74,0.1,51,1006.5,10.7,13,2025,8,August,6,Wednesday,5,False,Monsoon,Yes
2025-08-06 06:00:00,30.0,35.8,71,0.1,51,1006.2,11.4,10,2025,8,August,6,Wednesday,6,False,Monsoon,Yes
2025-08-06 07:00:00,30.5,36.4,68,0.0,0,1005.6,11.6,7,2025,8,August,6,Wednesday,7,False,Monsoon,No
2025-08-06 08:00:00,30.6,36.8,68,0.0,0,1005.0,12.1,7,2025,8,August,6,Wednesday,8,False,Monsoon,No
2025-08-06 09:00:00,30.7,36.4,66,0.0,0,1004.2,12.1,6,2025,8,August,6,Wednesday,9,False,Monsoon,No
2025-08-06 10:00:00,30.4,35.5,67,0.0,1,1003.6,12.1,37,2025,8,August,6,Wednesday,10,False,Monsoon,No
2025-08-06 11:00:00,29.9,34.2,69,0.0,0,1003.1,11.8,0,2025,8,August,6,Wednesday,11,False,Monsoon,No
2025-08-06 12:00:00,29.0,33.3,75,0.0,0,1003.0,11.6,0,2025,8,August,6,Wednesday,12,False,Monsoon,No
2025-08-06 13:00:00,28.4,33.4,79,0.0,0,1003.1,8.7,17,2025,8,August,6,Wednesday,13,False,Monsoon,No
2025-08-06 14:00:00,27.3,32.6,85,0.0,1,1003.4,7.8,33,2025,8,August,6,Wednesday,14,False,Monsoon,No
2025-08-06 15:00:00,26.9,32.3,88,0.0,3,1004.1,7.5,99,2025,8,August,6,Wednesday,15,False,Monsoon,No
2025-08-06 16:00:00,26.6,32.1,89,0.0,3,1004.8,7.2,100,2025,8,August,6,Wednesday,16,False,Monsoon,No
2025-08-06 17:00:00,26.5,31.9,90,0.0,1,1005.0,8.0,40,2025,8,August,6,Wednesday,17,False,Monsoon,No
2025-08-06 18:00:00,26.4,31.6,91,0.0,3,1005.0,9.1,80,2025,8,August,6,Wednesday,18,False,Monsoon,No
2025-08-06 19:00:00,26.4,31.5,91,0.0,3,1004.7,9.9,100,2025,8,August,6,Wednesday,19,False,Monsoon,No
2025-08-06 20:00:00,26.4,31.5,91,0.0,3,1004.3,10.5,100,2025,8,August,6,Wednesday,20,False,Monsoon,No
2025-08-06 21:00:00,26.3,31.4,92,0.0,3,1003.8,10.2,100,2025,8,August,6,Wednesday,21,False,Monsoon,No
2025-08-06 22:00:00,26.3,31.5,91,0.0,3,1003.8,9.1,92,2025,8,August,6,Wednesday,22,False,Monsoon,No
2025-08-06 23:00:00,26.1,31.2,90,0.0,3,1004.1,8.2,85,2025,8,August,6,Wednesday,23,False,Monsoon,No
2025-08-07 00:00:00,25.8,31.0,90,0.0,3,1004.6,6.6,98,2025,8,August,7,Thursday,0,False,Monsoon,No
2025-08-07 01:00:00,26.1,32.0,91,0.0,3,1004.8,3.7,97,2025,8,August,7,Thursday,1,False,Monsoon,No
2025-08-07 02:00:00,27.0,33.1,89,0.0,2,1005.5,3.8,63,2025,8,August,7,Thursday,2,False,Monsoon,No
2025-08-07 03:00:00,28.2,34.0,81,0.0,1,1005.8,4.7,41,2025,8,August,7,Thursday,3,False,Monsoon,No
2025-08-07 04:00:00,29.4,34.4,72,0.0,3,1006.0,6.3,98,2025,8,August,7,Thursday,4,False,Monsoon,No
2025-08-07 05:00:00,30.2,35.6,67,0.0,3,1006.0,7.3,98,2025,8,August,7,Thursday,5,False,Monsoon,No
2025-08-07 06:00:00,30.8,36.7,65,0.0,3,1005.9,8.0,84,2025,8,August,7,Thursday,6,False,Monsoon,No
2025-08-07 07:00:00,31.1,37.0,62,0.0,3,1005.4,9.1,98,2025,8,August,7,Thursday,7,False,Monsoon,No
2025-08-07 08:00:00,31.2,36.7,60,0.0,3,1004.5,9.7,97,2025,8,August,7,Thursday,8,False,Monsoon,No
2025-08-07 09:00:00,31.0,36.3,60,0.0,3,1003.5,10.9,99,2025,8,August,7,Thursday,9,False,Monsoon,No
2025-08-07 10:00:00,30.6,35.2,62,0.0,2,1002.9,11.8,65,2025,8,August,7,Thursday,10,False,Monsoon,No
2025-08-07 11:00:00,30.0,33.9,67,0.0,0,1002.8,12.9,3,2025,8,August,7,Thursday,11,False,Monsoon,No
2025-08-07 12:00:00,29.1,33.3,73,0.0,0,1003.0,12.3,6,2025,8,August,7,Thursday,12,False,Monsoon,No
2025-08-07 13:00:00,29.0,34.0,77,0.0,1,1003.2,9.5,20,2025,8,August,7,Thursday,13,False,Monsoon,No
2025-08-07 14:00:00,27.9,33.5,84,0.0,3,1003.6,7.6,98,2025,8,August,7,Thursday,14,False,Monsoon,No
2025-08-07 15:00:00,27.5,33.1,87,0.0,3,1003.9,8.0,100,2025,8,August,7,Thursday,15,False,Monsoon,No
2025-08-07 16:00:00,27.2,32.7,88,0.0,3,1004.5,8.9,100,2025,8,August,7,Thursday,16,False,Monsoon,No
2025-08-07 17:00:00,27.2,32.4,88,0.0,3,1005.1,9.9,100,2025,8,August,7,Thursday,17,False,Monsoon,No
2025-08-07 18:00:00,27.1,32.1,88,0.0,3,1005.1,11.2,100,2025,8,August,7,Thursday,18,False,Monsoon,No
2025-08-07 19:00:00,26.9,32.0,89,0.0,3,1004.5,10.9,100,2025,8,August,7,Thursday,19,False,Monsoon,No
2025-08-07 20:00:00,26.9,32.1,90,0.0,3,1003.8,10.4,82,2025,8,August,7,Thursday,20,False,Monsoon,No
2025-08-07 21:00:00,26.8,31.9,89,0.0,0,1003.4,9.7,8,2025,8,August,7,Thursday,21,False,Monsoon,No
2025-08-07 22:00:00,26.4,31.5,89,0.0,3,1003.2,8.7,89,2025,8,August,7,Thursday,22,False,Monsoon,No
2025-08-07 23:00:00,26.1,31.2,90,0.0,3,1003.5,8.1,86,2025,8,August,7,Thursday,23,False,Monsoon,No
2025-08-08 00:00:00,25.8,31.0,92,0.0,3,1003.6,7.0,100,2025,8,August,8,Friday,0,False,Monsoon,No
2025-08-08 01:00:00,26.4,32.0,90,0.0,3,1004.1,5.6,99,2025,8,August,8,Friday,1,False,Monsoon,No
2025-08-08 02:00:00,27.3,33.1,87,0.0,3,1004.6,5.4,100,2025,8,August,8,Friday,2,False,Monsoon,No
2025-08-08 03:00:00,28.3,33.7,80,0.0,3,1005.2,6.5,100,2025,8,August,8,Friday,3,False,Monsoon,No
2025-08-08 04:00:00,29.3,34.3,73,0.0,3,1005.9,7.1,100,2025,8,August,8,Friday,4,False,Monsoon,No
2025-08-08 05:00:00,30.1,35.1,68,0.0,3,1006.2,7.7,100,2025,8,August,8,Friday,5,False,Monsoon,No
2025-08-08 06:00:00,30.9,36.3,63,0.0,3,1006.1,8.6,100,2025,8,August,8,Friday,6,False,Monsoon,No
2025-08-08 07:00:00,31.3,37.0,61,0.0,3,1005.8,9.8,99,2025,8,August,8,Friday,7,False,Monsoon,No
2025-08-08 08:00:00,31.5,37.2,60,0.0,3,1005.2,11.2,100,2025,8,August,8,Friday,8,False,Monsoon,No
2025-08-08 09:00:00,31.3,36.7,62,0.0,3,1004.3,11.6,100,2025,8,August,8,Friday,9,False,Monsoon,No
2025-08-08 10:00:00,30.7,35.4,65,0.0,3,1003.8,12.2,100,2025,8,August,8,Friday,10,False,Monsoon,No
2025-08-08 11:00:00,30.1,34.0,68,0.0,2,1003.9,12.7,75,2025,8,August,8,Friday,11,False,Monsoon,No
2025-08-08 12:00:00,29.3,33.2,72,0.0,3,1004.2,13.0,99,2025,8,August,8,Friday,12,False,Monsoon,No
2025-08-08 13:00:00,29.0,33.6,75,0.0,3,1004.5,10.6,100,2025,8,August,8,Friday,13,False,Monsoon,No
2025-08-08 14:00:00,28.2,33.3,81,0.0,3,1005.2,8.7,100,2025,8,August,8,Friday,14,False,Monsoon,No
2025-08-08 15:00:00,27.8,33.0,84,0.0,3,1005.7,9.4,99,2025,8,August,8,Friday,15,False,Monsoon,No
2025-08-08 16:00:00,27.6,32.8,85,0.0,3,1006.7,9.7,99,2025,8,August,8,Friday,16,False,Monsoon,No
2025-08-08 17:00:00,27.4,32.5,86,0.0,3,1007.1,10.2,100,2025,8,August,8,Friday,17,False,Monsoon,No
2025-08-08 18:00:00,27.3,32.3,87,0.0,3,1007.2,11.1,84,2025,8,August,8,Friday,18,False,Monsoon,No
2025-08-08 19:00:00,27.1,32.3,88,0.0,0,1007.0,10.4,14,2025,8,August,8,Friday,19,False,Monsoon,No
2025-08-08 20:00:00,26.9,32.0,89,0.0,1,1006.3,10.7,27,2025,8,August,8,Friday,20,False,Monsoon,No
2025-08-08 21:00:00,26.8,31.7,88,0.0,2,1005.8,10.8,76,2025,8,August,8,Friday,21,False,Monsoon,No
2025-08-08 22:00:00,26.6,31.6,88,0.0,3,1005.7,8.9,89,2025,8,August,8,Friday,22,False,Monsoon,No
2025-08-08 23:00:00,26.5,31.7,87,0.0,2,1006.1,6.4,61,2025,8,August,8,Friday,23,False,Monsoon,No
2025-08-09 00:00:00,26.3,31.6,88,0.0,3,1006.4,5.9,98,2025,8,August,9,Saturday,0,True,Monsoon,No
2025-08-09 01:00:00,26.8,32.4,88,0.0,3,1006.4,6.0,100,2025,8,August,9,Saturday,1,True,Monsoon,No
2025-08-09 02:00:00,27.6,32.6,82,0.0,3,1007.0,8.9,93,2025,8,August,9,Saturday,2,True,Monsoon,No
2025-08-09 03:00:00,28.1,33.0,79,0.0,3,1007.6,8.0,100,2025,8,August,9,Saturday,3,True,Monsoon,No
2025-08-09 04:00:00,28.4,33.6,77,0.0,3,1008.1,5.9,100,2025,8,August,9,Saturday,4,True,Monsoon,No
2025-08-09 05:00:00,29.0,33.9,73,0.0,3,1008.3,6.7,100,2025,8,August,9,Saturday,5,True,Monsoon,No
2025-08-09 06:00:00,29.8,34.6,69,0.0,3,1008.1,6.3,100,2025,8,August,9,Saturday,6,True,Monsoon,No
2025-08-09 07:00:00,30.2,34.9,66,0.0,3,1007.7,6.3,100,2025,8,August,9,Saturday,7,True,Monsoon,No
2025-08-09 08:00:00,30.7,35.3,64,0.0,3,1007.0,7.9,99,2025,8,August,9,Saturday,8,True,Monsoon,No
2025-08-09 09:00:00,31.0,35.5,62,0.0,3,1005.9,10.4,99,2025,8,August,9,Saturday,9,True,Monsoon,No
2025-08-09 10:00:00,30.5,34.3,64,0.0,3,1004.9,11.5,99,2025,8,August,9,Saturday,10,True,Monsoon,No
2025-08-09 11:00:00,30.0,33.8,67,0.0,3,1004.4,12.0,100,2025,8,August,9,Saturday,11,True,Monsoon,No
2025-08-09 12:00:00,29.2,33.1,71,0.0,3,1004.5,12.5,100,2025,8,August,9,Saturday,12,True,Monsoon,No
2025-08-09 13:00:00,28.7,33.3,77,0.0,3,1004.8,10.4,100,2025,8,August,9,Saturday,13,True,Monsoon,No
2025-08-09 14:00:00,27.9,33.0,82,0.0,3,1005.3,8.7,100,2025,8,August,9,Saturday,14,True,Monsoon,No
2025-08-09 15:00:00,27.5,32.8,85,0.0,3,1005.8,8.5,100,2025,8,August,9,Saturday,15,True,Monsoon,No
2025-08-09 16:00:00,27.3,32.5,86,0.0,3,1006.4,8.8,100,2025,8,August,9,Saturday,16,True,Monsoon,No
2025-08-09 17:00:00,27.2,32.4,87,0.0,3,1006.8,9.4,83,2025,8,August,9,Saturday,17,True,Monsoon,No
2025-08-09 18:00:00,26.7,31.4,84,1.5,61,1006.7,8.1,79,2025,8,August,9,Saturday,18,True,Monsoon,Yes
2025-08-09 19:00:00,25.2,29.9,89,4.0,63,1006.6,5.9,99,2025,8,August,9,Saturday,19,True,Monsoon,Yes
2025-08-09 20:00:00,25.1,30.1,89,6.1,63,1005.9,3.5,86,2025,8,August,9,Saturday,20,True,Monsoon,Yes
2025-08-09 21:00:00,25.3,30.5,94,0.6,53,1005.5,6.6,43,2025,8,August,9,Saturday,21,True,Monsoon,Yes
2025-08-09 22:00:00,25.4,30.8,95,0.1,51,1005.3,6.1,100,2025,8,August,9,Saturday,22,True,Monsoon,Yes
2025-08-09 23:00:00,25.3,31.1,96,0.0,1,1005.6,3.9,40,2025,8,August,9,Saturday,23,True,Monsoon,No
2025-08-10 00:00:00,25.1,31.3,98,0.0,2,1005.8,1.5,60,2025,8,August,10,Sunday,0,True,Monsoon,No
2025-08-10 01:00:00,26.4,31.4,86,0.0,2,1005.7,6.8,52,2025,8,August,10,Sunday,1,True,Monsoon,No
2025-08-10 02:00:00,27.0,31.7,81,0.4,51,1006.2,7.5,60,2025,8,August,10,Sunday,2,True,Monsoon,Yes
2025-08-10 03:00:00,27.5,32.6,80,0.2,51,1006.8,5.7,52,2025,8,August,10,Sunday,3,True,Monsoon,Yes
2025-08-10 04:00:00,28.7,33.7,75,0.1,51,1007.2,6.5,43,2025,8,August,10,Sunday,4,True,Monsoon,Yes
2025-08-10 05:00:00,29.7,34.3,69,0.0,2,1007.1,7.2,69,2025,8,August,10,Sunday,5,True,Monsoon,No
2025-08-10 06:00:00,30.2,34.6,66,0.0,1,1006.7,8.7,33,2025,8,August,10,Sunday,6,True,Monsoon,No
2025-08-10 07:00:00,30.8,36.2,65,0.0,1,1006.2,9.9,33,2025,8,August,10,Sunday,7,True,Monsoon,No
2025-08-10 08:00:00,31.1,36.9,64,0.0,1,1005.5,10.9,35,2025,8,August,10,Sunday,8,True,Monsoon,No
2025-08-10 09:00:00,30.5,35.6,67,0.1,51,1004.6,13.6,25,2025,8,August,10,Sunday,9,True,Monsoon,Yes
2025-08-10 10:00:00,30.1,34.5,68,0.0,0,1003.6,13.8,11,2025,8,August,10,Sunday,10,True,Monsoon,No
2025-08-10 11:00:00,29.8,33.5,69,0.0,1,1003.2,14.3,24,2025,8,August,10,Sunday,11,True,Monsoon,No
2025-08-10 12:00:00,29.1,32.7,71,0.0,1,1003.1,14.5,23,2025,8,August,10,Sunday,12,True,Monsoon,No
2025-08-10 13:00:00,28.7,32.8,75,0.0,2,1004.2,12.7,62,2025,8,August,10,Sunday,13,True,Monsoon,No
2025-08-10 14:00:00,28.0,32.5,80,0.0,2,1004.5,11.2,60,2025,8,August,10,Sunday,14,True,Monsoon,No
2025-08-10 15:00:00,27.7,32.4,81,0.0,1,1004.9,9.9,40,2025,8,August,10,Sunday,15,True,Monsoon,No
2025-08-10 16:00:00,27.4,32.1,84,0.0,1,1005.8,10.5,49,2025,8,August,10,Sunday,16,True,Monsoon,No
2025-08-10 17:00:00,27.1,32.0,86,0.0,3,1006.3,10.0,87,2025,8,August,10,Sunday,17,True,Monsoon,No
2025-08-10 18:00:00,27.0,31.9,86,0.0,3,1006.2,10.2,96,2025,8,August,10,Sunday,18,True,Monsoon,No
2025-08-10 19:00:00,26.8,31.6,86,0.1,51,1005.8,10.2,91,2025,8,August,10,Sunday,19,True,Monsoon,Yes
2025-08-10 20:00:00,26.4,31.1,88,0.1,51,1005.3,9.8,67,2025,8,August,10,Sunday,20,True,Monsoon,Yes
2025-08-10 21:00:00,26.1,30.9,89,0.1,51,1004.9,9.2,100,2025,8,August,10,Sunday,21,True,Monsoon,Yes
2025-08-10 22:00:00,26.1,31.1,89,0.1,51,1004.6,8.1,100,2025,8,August,10,Sunday,22,True,Monsoon,Yes
2025-08-10 23:00:00,25.9,30.8,87,0.4,51,1004.8,6.4,100,2025,8,August,10,Sunday,23,True,Monsoon,Yes
2025-08-11 00:00:00,25.6,30.1,89,0.3,51,1005.1,8.9,97,2025,8,August,11,Monday,0,False,Monsoon,Yes
2025-08-11 01:00:00,26.1,31.2,87,0.0,3,1005.2,6.3,100,2025,8,August,11,Monday,1,False,Monsoon,No
2025-08-11 02:00:00,27.1,31.7,81,0.1,51,1005.8,7.8,93,2025,8,August,11,Monday,2,False,Monsoon,Yes
2025-08-11 03:00:00,27.8,31.5,74,0.5,53,1006.4,11.1,100,2025,8,August,11,Monday,3,False,Monsoon,Yes
2025-08-11 04:00:00,27.6,31.8,79,0.2,51,1006.9,11.2,95,2025,8,August,11,Monday,4,False,Monsoon,Yes
2025-08-11 05:00:00,29.1,33.5,73,0.0,3,1006.8,10.2,100,2025,8,August,11,Monday,5,False,Monsoon,No
2025-08-11 06:00:00,30.5,35.5,66,0.0,3,1006.4,11.4,100,2025,8,August,11,Monday,6,False,Monsoon,No
2025-08-11 07:00:00,31.0,36.4,64,0.0,3,1006.0,11.8,96,2025,8,August,11,Monday,7,False,Monsoon,No
2025-08-11 08:00:00,30.9,35.9,65,0.0,3,1005.0,13.8,99,2025,8,August,11,Monday,8,False,Monsoon,No
2025-08-11 09:00:00,30.9,35.8,64,0.0,3,1004.0,15.6,100,2025,8,August,11,Monday,9,False,Monsoon,No
2025-08-11 10:00:00,30.5,34.5,66,0.0,3,1003.2,16.6,100,2025,8,August,11,Monday,10,False,Monsoon,No
2025-08-11 11:00:00,29.7,33.0,70,0.0,3,1002.9,17.0,100,2025,8,August,11,Monday,11,False,Monsoon,No
2025-08-11 12:00:00,29.1,32.6,73,0.0,3,1003.0,16.3,100,2025,8,August,11,Monday,12,False,Monsoon,No
2025-08-11 13:00:00,28.7,32.9,76,0.0,3,1003.7,13.4,100,2025,8,August,11,Monday,13,False,Monsoon,No
2025-08-11 14:00:00,28.0,32.5,80,0.0,3,1004.3,11.5,100,2025,8,August,11,Monday,14,False,Monsoon,No
2025-08-11 15:00:00,27.7,32.2,82,0.0,3,1004.7,12.7,100,2025,8,August,11,Monday,15,False,Monsoon,No
2025-08-11 16:00:00,27.6,31.9,82,0.0,3,1005.2,13.5,100,2025,8,August,11,Monday,16,False,Monsoon,No
2025-08-11 17:00:00,27.4,31.7,83,0.0,3,1005.4,13.2,100,2025,8,August,11,Monday,17,False,Monsoon,No
2025-08-11 18:00:00,27.2,31.7,84,0.0,3,1005.5,12.3,100,2025,8,August,11,Monday,18,False,Monsoon,No
2025-08-11 19:00:00,27.1,31.3,84,0.0,3,1005.2,13.8,98,2025,8,August,11,Monday,19,False,Monsoon,No
2025-08-11 20:00:00,26.9,31.1,84,0.0,3,1004.6,12.9,100,2025,8,August,11,Monday,20,False,Monsoon,No
2025-08-11 21:00:00,26.6,30.9,86,0.0,3,1004.0,11.9,97,2025,8,August,11,Monday,21,False,Monsoon,No
2025-08-11 22:00:00,26.4,31.1,87,0.0,3,1003.9,9.5,100,2025,8,August,11,Monday,22,False,Monsoon,No
2025-08-11 23:00:00,26.2,30.6,87,0.1,51,1003.9,10.6,100,2025,8,August,11,Monday,23,False,Monsoon,Yes
2025-08-12 00:00:00,26.1,30.7,87,0.1,51,1004.0,9.0,100,2025,8,August,12,Tuesday,0,False,Monsoon,Yes
2025-08-12 01:00:00,26.4,31.2,86,0.0,3,1004.2,8.8,100,2025,8,August,12,Tuesday,1,False,Monsoon,No
2025-08-12 02:00:00,27.4,32.1,81,0.0,3,1004.6,9.3,100,2025,8,August,12,Tuesday,2,False,Monsoon,No
2025-08-12 03:00:00,28.5,32.5,74,0.1,51,1005.3,10.9,100,2025,8,August,12,Tuesday,3,False,Monsoon,Yes
2025-08-12 04:00:00,29.5,33.3,69,0.2,51,1005.5,12.1,98,2025,8,August,12,Tuesday,4,False,Monsoon,Yes
2025-08-12 05:00:00,30.1,34.3,66,0.3,51,1005.3,12.4,96,2025,8,August,12,Tuesday,5,False,Monsoon,Yes
2025-08-12 06:00:00,30.5,35.1,64,0.2,51,1005.1,12.7,71,2025,8,August,12,Tuesday,6,False,Monsoon,Yes
2025-08-12 07:00:00,30.8,35.6,63,0.3,51,1004.5,14.8,36,2025,8,August,12,Tuesday,7,False,Monsoon,Yes
2025-08-12 08:00:00,31.0,35.9,63,0.1,51,1003.7,15.6,79,2025,8,August,12,Tuesday,8,False,Monsoon,Yes
2025-08-12 09:00:00,31.1,35.7,63,0.0,1,1002.8,16.5,37,2025,8,August,12,Tuesday,9,False,Monsoon,No
2025-08-12 10:00:00,30.6,34.7,66,0.0,1,1001.9,16.1,25,2025,8,August,12,Tuesday,10,False,Monsoon,No
2025-08-12 11:00:00,30.1,33.4,68,0.0,3,1001.2,16.9,97,2025,8,August,12,Tuesday,11,False,Monsoon,No
2025-08-12 12:00:00,29.3,32.7,72,0.0,3,1000.9,16.7,100,2025,8,August,12,Tuesday,12,False,Monsoon,No
2025-08-12 13:00:00,28.5,32.6,77,0.0,3,1001.9,13.6,100,2025,8,August,12,Tuesday,13,False,Monsoon,No
2025-08-12 14:00:00,27.7,32.3,82,0.0,3,1002.4,11.9,100,2025,8,August,12,Tuesday,14,False,Monsoon,No
2025-08-12 15:00:00,27.5,32.1,83,0.0,3,1003.0,11.9,100,2025,8,August,12,Tuesday,15,False,Monsoon,No
2025-08-12 16:00:00,27.5,31.8,82,0.0,3,1003.3,13.2,100,2025,8,August,12,Tuesday,16,False,Monsoon,No
2025-08-12 17:00:00,27.4,31.6,82,0.1,51,1003.6,12.7,100,2025,8,August,12,Tuesday,17,False,Monsoon,Yes
